MJD,c,c_err,o,o_err
58655.309,NaN,NaN,19.107,0.254
58655.321,NaN,NaN,19.418,0.220
58655.333,NaN,NaN,19.077,0.142
58659.315,NaN,NaN,19.345,0.167
58659.318,NaN,NaN,19.281,0.155
58659.321,NaN,NaN,18.844,0.114
58659.324,NaN,NaN,19.002,0.140
58659.324,NaN,NaN,19.464,0.236
58659.330,NaN,NaN,18.933,0.128
58659.334,NaN,NaN,19.078,0.143
58659.341,NaN,NaN,19.074,0.142
58663.296,20.121,0.240,NaN,NaN
58663.308,19.648,0.163,NaN,NaN
58663.318,20.107,0.284,NaN,NaN
58665.325,NaN,NaN,18.981,0.151
58665.328,NaN,NaN,19.048,0.154
58665.334,NaN,NaN,18.931,0.151
58665.346,NaN,NaN,19.271,0.180
58671.293,NaN,NaN,19.324,0.179
58671.296,NaN,NaN,19.732,0.268
58671.302,NaN,NaN,18.943,0.131
58671.312,NaN,NaN,19.559,0.266
58679.278,NaN,NaN,19.239,0.256
58685.251,NaN,NaN,19.126,0.242
58685.256,NaN,NaN,18.994,0.199
58685.266,NaN,NaN,19.507,0.268
58689.337,NaN,NaN,18.950,0.164
58689.340,NaN,NaN,19.540,0.264
58689.346,NaN,NaN,19.068,0.194
58689.361,NaN,NaN,19.452,0.285
